IDENT,AGE10,CA0ACATAEU_15,CA0AREGIONF_15,CA0AREG_15,CA11,CA12,CA20_15,CA23A,CA23C,CA23D,CA23E,CA23F,CA23G,CA24,CA25,CA26,CA7,CA8,CA8B3,OS1,PER1,Q1,Q31,STRADEF,CA23C_DETAIL_1,CA23C_DETAIL_10,CA23C_DETAIL_11,CA23C_DETAIL_12,CA23C_DETAIL_13,CA23C_DETAIL_14,CA23C_DETAIL_15,CA23C_DETAIL_16,CA23C_DETAIL_17,CA23C_DETAIL_18,CA23C_DETAIL_2,CA23C_DETAIL_3,CA23C_DETAIL_4,CA23C_DETAIL_6,CA23C_DETAIL_7,CA23C_DETAIL_8,CA23C_DETAIL_9,CA23G_1,CA23G_2,CA23G_3,CA23G_4,CA23G_5,CA26_8,CONTRAT_15,LIEUNAIS,PHD,PONDEF,REGETAB,SALPRS_15,SITDE_15,TAPE,TAPI,ZUS
A0042482,23,112,NORD-PAS-DE-CALAIS,31,,,2,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,42.667771945,31,1920,1,0,0,2
A0042510,23,111,ÎLE-DE-FRANCE,11,1,1,1,2,,,,,,2,,,4,3,2,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,40.265921434,31,2425,1,3,3,2
A0042826,25,211,POITOU-CHARENTES,54,6,6,2,2,,,,,,2,,,,,,2,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13M,52.300852997,93,2383,1,0,0,2
A0042860,26,111,PROVENCE-ALPES-CÔTE D'AZUR,93,,1,2,2,,,,,,2,,,3,3,2,2,2,2,3,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",09,13M,51.774153494,93,1486,1,0,0,2
A0043068,23,111,PROVENCE-ALPES-CÔTE D'AZUR,93,1,1,2,2,,,,,,2,,,4,4,1,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,46.335717342,93,2783.3125,1,0,0,1
A0043125,23,111,ÎLE-DE-FRANCE,11,5,5,2,2,,,,,,2,,,1,2,1,1,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",09,16,36.736454523,24,2500,1,0,0,2
A0043167,23,111,PAYS DE LA LOIRE,52,1,5,2,2,,,,,,1,2,9,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,0,,00,16,43.17443173,24,,5,1,1,2
A0043172,23,111,MIDI-PYRÉNÉES,73,,5,2,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,42.568394402,24,2666,1,5,5,2
A0043188,23,111,PROVENCE-ALPES-CÔTE D'AZUR,93,,4,2,1,8,3,2,,,2,,,,,,1,1,2,2,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"02 CDI, Fonctionnaire",00,16,58.800132255,24,2481,1,0,0,2
A0043196,24,111,ÎLE-DE-FRANCE,11,6,6,2,2,,,,,,2,,,,,,2,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,87.990886672,24,2600,1,0,0,2
A0043239,23,111,RHÔNE-ALPES,82,4,6,2,2,,,,,,2,,,,1,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,60.722679426,24,1850,1,0,0,1
A0043247,25,111,CENTRE,24,1,1,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,64.586662841,24,2691.625,1,0,0,2
A0043366,24,111,NORD-PAS-DE-CALAIS,31,6,4,2,2,,,,,,2,,,,,,2,2,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,63.220227275,11,2150,1,2,53,2
A0043407,26,111,ÎLE-DE-FRANCE,11,4,3,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,38.152720722,11,2400,1,0,0,2
A0043560,23,111,CENTRE,24,2,3,2,2,,,,,,2,,,,,,2,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,18.039120608,24,2700,1,0,17,2
A0043564,22,221,POITOU-CHARENTES,54,1,3,2,2,,,,,,1,1,5,,,,2,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,0,"02 CDI, Fonctionnaire",00,16,19.088674871,24,1900,1,12,50,2
A0043636,23,111,CENTRE,24,1,1,2,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,37.578842285,24,2055,1,0,0,2
A0044001,25,112,AQUITAINE,72,1,7,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13M,42.467064843,52,2281,1,0,8,2
A0044008,23,112,PAYS DE LA LOIRE,52,1,1,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,13M,39.741007693,52,1400,1,2,2,2
A0044035,23,112,CENTRE,24,1,1,2,2,,,,,,1,2,9,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,0,"02 CDI, Fonctionnaire",00,16,53.927695902,52,3233.25,1,0,0,2
A0044090,24,112,ÎLE-DE-FRANCE,11,1,6,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,01 Non salarié,00,16,41.696070014,52,,1,0,,2
A0044144,23,111,PAYS DE LA LOIRE,52,6,3,1,2,,,,,,2,,,3,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,68.420848932,52,3475.3125,1,1,7,2
A0044170,23,221,BRETAGNE,53,3,3,2,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,01 Non salarié,00,16,45.150837165,52,,1,0,0,2
A0044244,21,212,PAYS DE LA LOIRE,52,7,7,2,2,,,,,,1,2,9,,,,1,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,0,"02 CDI, Fonctionnaire",00,10L,48.290206793,52,1314.65625,1,2,30,2
A0044279,22,111,RHÔNE-ALPES,82,1,3,2,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,10L,42.231175639,52,1700,1,13,13,2
A0044381,24,111,ÎLE-DE-FRANCE,11,7,5,2,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,39.527729914,22,2300,1,0,3,2
A0044440,23,111,ÎLE-DE-FRANCE,11,3,3,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,46.003728957,22,2400,1,9,12,2
A0044479,24,111,ÎLE-DE-FRANCE,11,1,2,2,2,,,,,,2,,,2,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,36.258153704,11,3175,1,0,0,2
A0044548,23,111,MIDI-PYRÉNÉES,73,1,1,1,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,57.117139929,11,2492,1,0,0,2
A0044613,23,111,ÎLE-DE-FRANCE,11,6,6,1,2,,,,,,2,,,,,,1,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,80.421135799,11,1876,1,2,2,2
A0044637,25,111,ÎLE-DE-FRANCE,11,,6,2,2,,,,,,2,,,,3,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",08,16,24.396452109,11,2453,1,2,46,2
A0044711,23,111,ÎLE-DE-FRANCE,11,5,3,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,37.100811671,11,1917.625,1,1,18,2
A0044775,24,111,ÎLE-DE-FRANCE,11,6,6,2,2,,,,,,2,,,,,,2,2,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,37.156198709,11,3467,1,3,3,2
A0044845,27,111,BRETAGNE,53,7,7,2,2,,,,,,2,,,3,3,1,1,2,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",08,14M,23.959563894,11,2250,1,0,1,2
A0044870,25,111,ÎLE-DE-FRANCE,11,6,4,2,2,,,,,,1,3,19,3,3,2,2,2,1,2,49,,,,,,,,,,,,,,,,,,,,,,,0,"02 CDI, Fonctionnaire",08,16,33.181849219,11,2625,1,0,0,2
A0044882,24,111,ÎLE-DE-FRANCE,11,6,6,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,16,26.545915611,11,3225,1,0,,2
A0045110,23,112,BRETAGNE,53,4,3,2,2,,,,,,2,,,,,,2,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,84.414870888,52,2308.3125,1,0,0,2
A0045155,23,111,PAYS DE LA LOIRE,52,6,5,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,59.848098306,52,2100,1,2,2,2
A0045171,23,111,PAYS DE LA LOIRE,52,7,4,1,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,74.638543009,52,2600,1,0,0,2
A0045197,23,111,ÎLE-DE-FRANCE,11,4,3,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,45.299979623,52,3100,1,2,2,2
A0045250,24,112,LORRAINE,41,2,2,2,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,67.033074195,41,2492,1,1,1,2
A0045338,23,111,BASSE-NORMANDIE,25,1,2,2,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,29.717488025,25,2278,1,2,2,2
A0045367,25,400,BASSE-NORMANDIE,25,1,4,2,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,42.410925735,41,5358,1,1,1,2
A0045377,24,111,RHÔNE-ALPES,82,1,3,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,62.032294764,11,1495,1,2,2,2
A0045382,22,111,RHÔNE-ALPES,82,6,4,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,65.723637786,11,2549.65625,1,2,7,2
A0045397,25,111,ÎLE-DE-FRANCE,11,5,1,1,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,52.352113878,11,2167,1,1,1,2
A0045481,24,111,RHÔNE-ALPES,82,1,3,1,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,42.153873341,31,3116.625,1,0,0,2
A0045524,25,111,ÎLE-DE-FRANCE,11,6,6,2,2,,,,,,2,,,,,,2,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,35.074157473,31,2320,1,3,3,2
A0045705,24,112,CENTRE,24,6,6,2,2,,,,,,2,,,,,,2,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,51.574447447,31,2718,1,0,0,2
A0045711,23,111,ÎLE-DE-FRANCE,11,6,4,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,43.8443348,31,4000,1,0,0,2
A0045714,25,111,NORD-PAS-DE-CALAIS,31,4,4,2,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,42.088080425,31,2383,1,0,0,2
A0045795,27,111,PAYS DE LA LOIRE,52,6,5,1,2,,,,,,2,,,3,3,2,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",07,18M,45.164800341,31,1620,1,0,0,2
A0045819,28,111,ALSACE,42,1,1,1,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,18M,34.11562862,31,3771,1,0,15,2
A0045881,23,111,ÎLE-DE-FRANCE,11,4,5,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,25.622746297,82,2791.65625,1,0,0,2
A0045897,25,111,AQUITAINE,72,6,7,2,2,,,,,,2,,,,,,2,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,05,70.24079163,82,2600,1,0,8,2
A0045949,22,111,RHÔNE-ALPES,82,4,4,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,01 Non salarié,00,16,30.431764959,82,,1,0,0,2
A0045959,22,111,RHÔNE-ALPES,82,4,4,2,2,,,,,,2,,,,,,1,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,41.738316419,82,2916.625,1,0,0,2
A0046314,23,111,CENTRE,24,6,6,2,2,,,,,,2,,,,,,2,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,42.427824775,52,2100,1,3,3,2
A0046336,26,111,ÎLE-DE-FRANCE,11,5,5,2,2,,,,,,2,,,3,3,2,2,2,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",09,16,35.685787497,52,3250,1,4,4,2
A0046374,23,112,PAYS DE LA LOIRE,52,2,1,2,1,8,3,2,,,2,,,,,,1,1,1,2,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,01 Non salarié,00,16,43.109938019,52,,1,0,,2
A0046432,28,111,ÎLE-DE-FRANCE,11,6,4,2,2,,,,,,2,,,3,3,2,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",10,18M,29.325983057,52,2950,1,3,3,2
A0046521,22,111,MIDI-PYRÉNÉES,73,,,2,2,,,,,,2,,,,,,1,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,47.954224005,52,2268,1,1,1,2
A0046686,25,111,PROVENCE-ALPES-CÔTE D'AZUR,93,2,6,2,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,05,109.57926701,53,2050,1,6,6,2
A0046741,23,111,ÎLE-DE-FRANCE,11,4,5,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,49.146184236,53,3208,1,0,0,2
A0046828,23,111,RHÔNE-ALPES,82,5,4,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,63.26296323,41,5308,1,4,4,2
A0046840,24,111,LORRAINE,41,6,6,1,2,,,,,,2,,,1,1,1,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,54.346820708,41,3500,1,0,34,2
A0046905,23,111,ÎLE-DE-FRANCE,11,5,3,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,45.406261401,41,2600,1,8,8,2
A0047057,23,300,PAYS DE LA LOIRE,52,5,5,1,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,67.841008794,52,2329,1,0,0,2
A0047087,25,111,PAYS DE LA LOIRE,52,6,5,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,66.939164077,52,2458,1,2,7,2
A0047303,23,111,ALSACE,42,1,2,2,2,,,,,,2,,,,1,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,67.7176332,42,1741.3320313,1,0,9,2
A0047327,24,111,CENTRE,24,5,3,2,2,,,,,,1,1,5,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,0,"02 CDI, Fonctionnaire",00,16,64.631609138,42,2116.6640625,1,0,0,1
A0047379,25,111,MIDI-PYRÉNÉES,73,2,5,2,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,14M,39.816589416,42,2458.328125,1,0,4,2
A0047429,24,111,ÎLE-DE-FRANCE,11,6,6,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,40.548193517,41,2648,1,0,2,2
A0047491,23,111,LANGUEDOC-ROUSSILLON,91,5,6,2,2,,,,,,2,,,,,,2,1,2,3,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",03,16,50.138588354,41,2016.65625,1,0,12,2
A0047493,22,120,PROVENCE-ALPES-CÔTE D'AZUR,93,6,5,2,2,,,,,,2,,,,,,2,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,53.390710313,41,1896,1,1,5,2
A0047517,24,111,RHÔNE-ALPES,82,3,4,1,2,,,,,,2,,,,,,2,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,,00,16,51.714194991,73,,2,0,4,2
A0047542,23,111,MIDI-PYRÉNÉES,73,4,4,2,2,,,,,,2,,,,,,2,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,40.149123737,73,1700,1,4,33,2
A0047558,25,111,PROVENCE-ALPES-CÔTE D'AZUR,93,3,3,2,2,,,,,,2,,,,,,2,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,54.707568224,73,1625,1,4,10,2
A0047568,23,111,MIDI-PYRÉNÉES,73,7,5,2,2,,,,,,2,,,,,,1,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,63.741079735,73,3146.625,1,0,23,2
A0047614,23,111,PAYS DE LA LOIRE,52,,5,1,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,39.887045311,73,1479,1,3,32,2
A0047624,23,111,BOURGOGNE,26,2,5,2,2,,,,,,2,,,,,,2,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,45.586966982,73,1699,1,13,46,2
A0047631,23,111,HAUTE-NORMANDIE,23,,,1,1,8,4,2,,,2,,,,,,1,1,2,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,"02 CDI, Fonctionnaire",00,16,46.757306099,73,2224.65625,1,3,3,2
A0047659,25,111,AQUITAINE,72,1,4,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,40.646865643,73,1369,1,5,47,2
A0047703,25,111,AQUITAINE,72,,4,2,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,19.880301656,21,2400,1,5,5,2
A0047785,23,111,PAYS DE LA LOIRE,52,6,5,2,1,1,1,2,,,2,,,,,,2,1,1,2,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"02 CDI, Fonctionnaire",00,16,35.702015768,11,3033,1,1,22,2
A0047796,24,111,CHAMPAGNE-ARDENNE,21,6,4,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,35.3117878,11,2447,1,1,1,2
A0047837,26,111,ÎLE-DE-FRANCE,11,4,2,2,2,,,,,,1,2,94,3,3,1,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,0,"02 CDI, Fonctionnaire",08,14M,42.060384448,11,1944,1,9,33,2
A0047843,27,111,ALSACE,42,5,1,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,83.991826925,11,2421,1,9,9,2
A0047867,26,111,ÎLE-DE-FRANCE,11,6,6,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,62.984334317,11,5504,1,0,0,2
A0047888,25,111,ÎLE-DE-FRANCE,11,6,5,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,35.824846508,11,2300.3125,1,7,7,2
A0047890,19,111,CENTRE,24,5,5,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,42.327874806,11,3000,1,0,0,2
A0047984,24,111,ÎLE-DE-FRANCE,11,7,4,2,2,,,,,,2,,,,1,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,14M,30.576953926,11,3291.25,1,3,3,2
A0047996,24,111,PROVENCE-ALPES-CÔTE D'AZUR,93,3,1,2,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,41.292676664,11,2708,1,5,5,2
A0048014,24,111,ÎLE-DE-FRANCE,11,2,4,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,35.108817628,11,4300.25,1,0,0,2
A0048051,26,111,ÎLE-DE-FRANCE,11,2,2,1,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,14M,37.975125427,11,2783.328125,1,6,6,2
A0048065,25,111,ÎLE-DE-FRANCE,11,6,5,1,2,,,,,,2,,,1,1,1,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,29.589416892,11,2436,1,0,0,2
A0048096,24,111,NORD-PAS-DE-CALAIS,31,3,4,2,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,48.98035993,11,3198,1,0,0,2
A0048434,27,111,RHÔNE-ALPES,82,5,1,1,2,,,,,,1,2,2,3,3,1,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,0,"02 CDI, Fonctionnaire",08,18M,43.921930528,11,3199.65625,1,0,3,2
A0048564,23,111,ÎLE-DE-FRANCE,11,1,3,1,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,01 Non salarié,00,16,30.615518114,11,,1,0,,2
A0048647,23,111,FRANCHE-COMTÉ,43,1,1,2,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,31.810652681,11,3067,1,1,17,2
A0048705,23,111,ÎLE-DE-FRANCE,11,6,7,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,31.343364378,11,2708,1,0,0,2
A0048772,24,111,RHÔNE-ALPES,82,6,6,2,2,,,,,,2,,,,1,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,50.611749832,11,2887.5,1,6,6,2
A0048859,23,111,ÎLE-DE-FRANCE,11,4,4,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,27.968133904,11,2600,1,0,0,2
A0048872,24,112,CORSE,94,4,4,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,40.19681241,11,1694,1,0,5,2
A0048934,27,111,ÎLE-DE-FRANCE,11,5,2,2,2,,,,,,1,2,37,3,3,2,2,2,2,3,49,,,,,,,,,,,,,,,,,,,,,,,0,"02 CDI, Fonctionnaire",09,16,27.500113975,11,2250.328125,1,0,4,2
A0049056,24,120,ALSACE,42,2,2,2,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,37.518173625,11,2344,1,1,9,2
A0049120,24,111,ÎLE-DE-FRANCE,11,2,4,2,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,01 Non salarié,00,13M,40.23488665,11,,1,3,,2
A0049222,28,111,RHÔNE-ALPES,82,5,4,1,2,,,,,,2,,,,,,2,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,14M,49.989771131,11,3800,1,0,0,2
A0049299,26,111,ÎLE-DE-FRANCE,11,3,4,1,2,,,,,,2,,,3,3,2,2,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,,07,14M,78.845486168,11,,3,0,,2
A0049304,25,111,ÎLE-DE-FRANCE,11,1,1,1,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,14M,29.590690485,11,2419,1,3,3,2
A0049435,23,111,POITOU-CHARENTES,54,2,3,2,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,14.663488872,74,2600,1,2,22,2
A0049479,25,111,LIMOUSIN,74,2,2,2,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,20.602338098,74,2466.625,1,0,30,2
A0049513,23,111,PROVENCE-ALPES-CÔTE D'AZUR,93,2,1,2,2,,,,,,2,,,,2,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,20.09637469,74,2817,1,0,7,2
A0049514,23,111,ÎLE-DE-FRANCE,11,3,6,2,2,,,,,,2,,,,,,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,18.275109416,74,1370,1,2,54,2
A0049598,23,111,ÎLE-DE-FRANCE,11,3,2,2,2,,,,,,2,,,,,,1,1,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,16,42.367550104,31,2404,1,2,2,2
